ID,Ciudad,Estrato,Edad,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo,Trabajo_remoto,Transporte1,Compartido1,Tiempo1,Transporte2,Other.1,Compartido2,Tiempo2,Tecnologia_de_vehiculo,Other.2,Cilindrada,Kilometraje,Modelo,Costo_combustible,Costo_parqueadero,Costo_mantenimiento,Costo_obligaciones,Costo_depreciación,Costo_de_transporte,Comodidad,Rapidez,Costo,Conveniencia,Seguridad_personal,Menor_riesgo_de_accidente,Razones_ambientales,Salud,"Problemas_de_salud,_por_ejemplo,_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros,Preferencia_Trabajo_Remoto,Economia,Tiempo,Conveniencia.1,Seguridad_personal.1,Menor_riesgo_de_accidente.1,Razones_ambientales.1,No_hay_acceso_a_transporte_publico,Salud.1,"Problemas_de_salud,_por_ejemplo_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros.1,Otros,Desplazamientos_extra,OTROS_TRAYECTOS,Transporte_extra,Other.3,Transporte_almuerzo,Other.4,Tren,Cable,Transporte_integrado,Alimentador_de_sistema_masivo,Tranvia,Bus_o_Colectivo,Carro_propio_uso_individual,Carro_compartido_pasajero,Carro_compartido_conductor,Motocicleta_2T,Motocicleta_4T,Motocicleta_electrica,Taxi,Bicicleta_mecanica,Bicicleta_publica,Bicicleta_electrica_personal,Patineta,A_pie_o_caminata,Uber_o_similares,Bicicletas_eléctricas_compartidas_de_la_compañía,Patinetas_eléctricas_compartidas_de_la_compañía,Motivadores,Barreras,Sede,Genero,LATITUDE,LONGITUDE,Distancia_trabajo,dFlag,Viajes_std,Viajes_lab,Viajes_tr,Co2Flag_W,Co2Flag_lab_W,Co2Anual
uj2a93vjprwx99vt6n0uj2a93x5bzpsw,Medellín,1,30,1,1,1,1,1,1,1,1,Motocicleta 4T,,60,No utilizo otros medios de transporte,,,,Gasolina,,100,500,2020,60,0,600000,500000,500000,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,No,0,2,Motocicleta 4T,,A pie o caminata,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,"Estar fijo en una sede, ya que en vigilancia por la operación rotamos demaciado de puestos de trabajo. Por ejemplo hoy puedo estar en san Ignacio y mañana en Girardota esto no facilitaría un desplazamiento en bicicleta, ya que muchas veces nos tocan puestos muy retirados de nuestra casa.",Que sean muy extensos los recorridos de mi casa al puesto de trabajo ya que rotamos demaciado de sedes en vigilancia. Que no podamos parquear nuetros vehículos personales.,D,Masculino,6.2807845,-75.6148242,6.58492847784999,5-7 KM,14,2,1,4179.03787841063,589.30559168,247953.860444713
uj2cjbswuvfjtfnvuj2cjc736hn5k2qz,Medellín,4,43,1,1,1,1,1,0,0,0,Carro propio uso individual,,30,No utilizo otros medios de transporte,,,,Gasolina,,2000,4000,2020,200000,100000,3000000,800000,,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,,Taxi,,No requiero desplazarme,,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,,,A,Femenino,6.2493099,-75.6150643,5.25634399003576,5-7 KM,10,0,0,13567.3802945149,0,705503.775314776
ujb5ao1aqx3xjvqdlynujb5aft533ayy,Envigado,3,41,1,1,1,1,1,0,0,0,Tren,,15,Transporte integrado,,,40,,,,,,,,,,,13000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,"Evitar usar el metro o transporte publico por el riesgo de contagio, no tengo vehículo propio",1,,Taxi,,Tren,,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"Preferiría utilizar la bicicleta antes de usar el transporte publico, por el riesgo de contagio","No puedo usar bicicleta, tengo un problema de rodilla que me lo impide y el transporte publico como metro o el integrado, siento mucho temor por el riesgo de contagio con el Covid",D,Femenino,6.1572073,-75.5908264,10.1207470742068,7-15 KM,10,0,0,2854.05067492632,0,148410.635096169
uk22v1kff0u1r5deuk22v1kh4vuyp6gp,Medellín,2,31,1,1,1,1,1,0,0,1,Motocicleta 4T,,30,Tren,,,,Gasolina,,125,28000,2016,150000,70000,1700000,700000,3000000,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,Agilidad,0,6,Taxi,,No requiero desplazarme,,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,"Economia, salud, seguridad.","Congestion, poca cultura.",A,Masculino,6.2872731,-75.550452,7.4613193519125,7-15 KM,10,6,1,3382.30555030171,10066.4612607,699335.874172089
uk2b9kqv7gircy62ukbbb227obsn0uvb,Bello,3,36,1,1,1,1,1,0,0,0,Tren,,60,Motocicleta 4T,,,30,Gasolina,,125,35000,2015,,,,,,4800,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,1,,Taxi,,Taxi,,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,,"Seguridad, Niveles altos de ocupación, Clima",A,Masculino,6.3367288,-75.5595887,12.5440995627934,7-15 KM,10,0,0,3537.43607670774,0,183946.675988802
ul8dfhj5653hosvhul8dsfz0zcl4diya,Medellín,3,45,1,1,1,1,1,0,0,1,Carro compartido conductor,2,45,No utilizo otros medios de transporte,,,,Gasolina,,1600,120000,2009,,,,,,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Acompañamiento Escolar,0,0,Bus o colectivo,,No requiero desplazarme,,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,Menor tiempo de desplazamiento. Ciclo rutas desde la casa al trabajo.,No tengo Bicicleta.,C,Masculino,6.1784098,-75.6495837,7.57176330784143,7-15 KM,10,0,1,9771.90538635583,0,508139.080090503
uliuawvger410hxzka9uliulsfoo8ymn,Medellín,3,31,1,1,1,1,1,1,0,0,A pie o caminata,,20,No utilizo otros medios de transporte,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Situación actual de pandemia,0,0,A pie o caminata,,No requiero desplazarme,,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"salud, aislamiento",Bicicletas,D,Masculino,6.2427523,-75.5620799,0.612549331064618,<1 KM,10,0,0,0,0,0
ums33ip08xrp46eums33ib3nyng9y3dq,Girardota,2,28,1,1,1,1,1,0,0,1,Transporte integrado,,45,Bus o colectivo,,,25,Gasolina,,1600,0,0,,,,,,15400,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,,0,0,,No hago tracyectos extera,No requiero desplazarme,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,Seria bueno un transporte que proporcione la compañia,"El medio de transporte publico esta colapsado, es demasiado complicado viajar en el",C,Femenino,6.3683936,-75.4564701,22.9703066734436,15-30 KM,10,0,1,7545.44602183636,0,392363.19313549
unr6k25a9tnzg7p2fyunrm5df5j12i79,Envigado,6,27,1,1,1,1,1,0,0,1,Carro propio uso individual,,65,Bus o colectivo,,,120,Gasolina,,1496,71000,2016,320000,130000,3000000,3000000,10000000,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,calidad vida/trabajo,1,,Taxi,,No requiero desplazarme,,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,La distancia entre los lugares que nos debemos despazar y la facilidad de llegar en estos medios,vivo en una vereda que no tiene transporte publico y queda muy alejada de la ciudad,A,Femenino,6.1672865,-75.5836963,6.38423746693602,5-7 KM,10,0,1,13036.501432313,0,677898.074480273
uo6lg1d7k0ie9akpatpuo6lg1d7em43s,Medellín,4,29,1,1,1,1,1,0,0,1,Bus o colectivo,,40,A pie o caminata,,,20,,,,,,,,,,,10000,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,NO,1,,A pie o caminata,,Bus o colectivo,,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,"BICICLETA: SALUD Y EJERCICIO, APORTE AL MEDIO AMBIENTE, RAPIDO ACCESO",NO,D,Masculino,6.2491492,-75.6025755,3.97157541812631,1-5 KM,10,0,1,1304.61070307651,0,67839.7565599784
uokhkcbr7inv0uycsuokh1qxzr1vpmto,Medellín,3,42,0,1,1,1,0,1,0,1,Motocicleta 4T,,30,No utilizo otros medios de transporte,,,,Gasolina,,125,13500,2016,70000,30000,300000,600000,,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,un mayor cuidado por el covid,0,2,Motocicleta 4T,,A pie o caminata,,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,la bisicleta por que seria bueno para la salud,me gustaria la bicicleta electrica,B,Femenino,6.2476376,-75.5658153,0.200633459558294,<1 KM,8,2,1,72.7596428281881,589.30559168,34427.3921944258
up79biy4p8nsxiaorup7oy608ivhz1d4,Medellín,4,32,1,1,1,1,1,0,0,1,Bus o colectivo,,5,No utilizo otros medios de transporte,,,,,,,,,,,,,,4800,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,0,1,Transporte empresarial,,No requiero desplazarme,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,,Incentivos en tiempo libre,Seguridad del sector para ir en bici,D,Femenino,6.2297497,-75.5688786,1.75912366478171,1-5 KM,10,1,1,577.849170542028,135.64578834625,37101.7378621904
uqn497zm12qzxvzdfgeuqn497z6010lp,Bello,3,24,1,1,1,1,1,0,0,1,Tren,,40,No utilizo otros medios de transporte,,,,,,,,,,,,,,5000,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,Pasar más tiempo con mi familia,0,0,Taxi,,No requiero desplazarme,,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,Ayudar al medio ambiente,'-,A,Femenino,6.3401923,-75.5467675,13.1823001267025,7-15 KM,10,0,1,3717.4086357301,0,193305.249057965
uqsorlj8jty4blowl7euqsorljg4ji1k,San jerónimo,2,31,1,1,1,1,1,0,0,0,Motocicleta 4T,,90,No utilizo otros medios de transporte,,,,Gasolina,,125,60376,2005,150,35000,600000,630000,3000000,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,Seria muy gratificante para mi poder desempeñar mi labor en la oficina de comfama ubicada  aqui en San Jerónimo ya que es a 10 minutos de mi hogar y también esta la sede de santa fe de antioquia a 35 minutos.,0,10,Motocicleta 4T,,No requiero desplazarme,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"el transporte publico porque va esta uno mas comodo que en la moto, y la bicicleta porque me encanta el deporte pero por la zona en que vivo y la distancia, ya que es un municipio fuera del área metropolitana no puedo optar por esta opcion","con el transporte publico se me dificultad un poco ya que el transporte público para esta zona es muy regular y manejo unos horarios algunos dias a la semana donde ingreso a trabajar muy temprano tipo 6 de la mañana y el primer bus sale a las 5 y 15 hacia la terminal entonces no me daria para estar a tiempo  en mi puesto de trabajo, por eso opto por el transporte en la moto.",D,Femenino,6.4428257,-75.7277669,28.1596294982646,15-30 KM,10,10,0,12765.0977868957,2946.5279584,817004.538755376
ur3wbe7mpldw4irdglr2ur3wbe7nzyk9,Medellín,3,29,1,1,1,1,1,0,0,1,Motocicleta 4T,,40,Tren,,,,Gasolina,,150,14000,2019,130000,100000,500000,1400000,1000000,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,1,Taxi,,No requiero desplazarme,,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,No,la  bicicleta mecanica no la puedo usar por problemas en las rodillas y el transporte publico no lo uso por que esnecesario hacer varios trasbordos y caminadas para llegar a casa,A,Femenino,6.2794623,-75.6117187,7.34945837521739,7-15 KM,10,1,1,3331.59762795001,1677.74354345,260485.740912801
urm9satsq3uvv2omwmmurm9sathgfiad,Envigado,2,33,1,1,1,1,1,0,0,0,Carro propio uso individual,,40,Bicicleta mecanica,,,60,Gasolina,,2500,105000,2011,300000,120000,200000,3000000,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,,1,,Carro propio uso individual,,No requiero desplazarme,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"salud, tiempo,actividad fisica.",,A,Masculino,6.1563447,-75.6002455,8.03097878123966,7-15 KM,10,0,0,20729.1119966289,0,1077913.8238247
ushvs6lbnoudsm49b8rliushvs6wj9ue,Envigado,4,53,1,1,1,1,1,0,0,0,Bus o colectivo,,35,Bus o colectivo,,,35,,,,,,,,,,,5100,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,El cuidar a mi mama que tiene 95 años,0,0,Transporte integrado,,Transporte integrado,,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,no,no,C,Femenino,6.1713642,-75.5758794,4.18601167820819,1-5 KM,10,0,0,1375.05021651335,0,71502.611258694
usu6a4atoapyblhhusu6a4n6p09ity4n,Medellín,4,38,1,1,1,1,1,0,0,1,Bus o colectivo,,20,Bus o colectivo,,,60,Gasolina,,1100,107000,2008,,,,,,5000,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,Optimización de tiempo y espacios,1,,Taxi,,A pie o caminata,,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,Aunque tengo vehiculo no se manejar.,NO,D,Femenino,6.2496223,-75.598028,3.47769055212205,1-5 KM,10,0,1,1142.37596888616,0,59403.5503820801
usylucop9nwfe5pn5usylucbu2xo0fb7,Medellín,5,33,1,1,1,1,1,0,0,0,Transporte integrado,,40,Carro propio uso individual,,,45,Gasolina,,1600,,2017,,,,,,9500,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,,1,,Taxi,,A pie o caminata,,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,"no contar con ciclovías para hacer toda la ruta, congestión del sistema de transporte púbico.",A,Femenino,6.2748568,-75.58491,5.70401309473922,5-7 KM,10,0,0,1873.6938747083,0,97432.0814848318
uttucfi3por8243l60juttucfscrma71,Itagüí,3,37,0,0,0,0,1,0,0,1,Bicicleta mecanica,,60,Transporte empresarial,,,30,,,,,,,,,,,3000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Lección aprendida postcovid como estrategia laboral eficiente,0,2,Taxi,,No requiero desplazarme,,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,"Extensión de la red de ciclorutas, que permiten asegurar un tránsito más seguro en los desplazamientos",Ninguna,D,Masculino,6.1874169,-75.5961386,7.19667737472774,7-15 KM,9,2,1,0,3355.4870869,174485.3285188
uv4337e15zs9aa3hq787gu1uv4337e1z,Medellín,3,36,1,1,1,1,1,0,0,1,Carro propio uso individual,,10,Transporte integrado,,,20,Gasolina,,1600,81000,2012,200000,50000,1000000,2000000,3000000,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,,1,,Taxi,,No requiero desplazarme,,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,D,Masculino,6.3021012,-75.5743492,6.3106743047974,5-7 KM,10,0,1,16288.7585687533,0,847015.445575172
uvfa1y01x6j1b9hmz79zuvfa1yrmdmc6,Medellín,3,28,1,1,1,1,1,0,0,1,Alimentador de sistema masivo,,40,Tren,,,20,,,,,,,,,,,5200,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,Tranquilidad,0,0,Taxi,,No requiero desplazarme,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,A,Femenino,6.2783318,-75.5894427,6.19422890426589,5-7 KM,10,0,1,2034.72337172023,0,105805.615329452
uvt7dw71dhz0r4k4h6uvt7dmcwtg7j12,Medellín,2,47,1,1,1,1,1,1,0,0,Tranvia,,60,Bus o colectivo,,,30,,,,,,,,,,,10000,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,0,0,Tranvia,,No requiero desplazarme,,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,comprarme una bicicleta,ninguno,D,Femenino,6.2868488,-75.5647938,4.57519981538157,1-5 KM,12,0,0,1427.46234239905,0,74228.0418047506
uyt7qir0rz299kke2nhfuyt7qir0t04o,Medellín,2,26,1,1,1,1,1,1,0,0,Motocicleta 4T,,20,Alimentador de sistema masivo,,,,Gas natural,,180,35000,2017,80000,25000,300000,800000,500000,0,1,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,1,,Alimentador de sistema masivo,,A pie o caminata,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,Menor contacto con personas en espacios cerrados,La bicicleta es una de mis mejores opciones pero mi barrera principal para utilizarla es la seguridad puesto que la zona tiene una alta probabilidad de hurtos,C,Masculino,6.2632429,-75.5439882,7.84031915505644,7-15 KM,12,0,0,4264.93284796668,0,221776.508094268
uzktnhfa2zzxvq19xwuzkt8z4zvhsg0y,Bello,2,27,1,1,1,1,1,0,0,1,Transporte integrado,,15,Tren,,,35,Electrico,,,,,,,,,,5600,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,"El tiempo que me toma ir a la sede principal lo puedo utilizar haciendo activdad fisica en la mañana u otras actividades, la alimentación es más saludable trabajando desde casa, puedo compartir más tiempo con mi hija y sus actividades escolares en la tarde porque me ahorro el tiempo de retorno a casa después de la jornada laboral.",0,0,Taxi,,No requiero desplazarme,,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,"Transporte público por la distancia entre mi casa y la sede de trabajo, sin embargo, para previnir el contagio del Covid tomaría la alternativa de la bicicleta o patineta eléctrica",Barrera economía para acquirír un transporte propio,A,Femenino,6.3322258,-75.541438,12.4883075104009,7-15 KM,10,0,1,4102.24606764892,0,213316.795517744
uznv90t8610v3h8zaviuznv90t8k325s,Medellín,3,31,1,1,1,1,1,0,0,0,Motocicleta 4T,,25,Bicicleta publica,,,,Gasolina,,125,55960,2012,45000,50000,1500000,630000,3000000,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,,0,0,Taxi,,No requiero desplazarme,,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,"Por parte de la bicicleta, mejorar mi estado fisico, transporte público, evitar aglomeraciones de más vehiculos o motocicletas","Transporte público, no me deja cerca a mi lugar de trabajo (bus)",A,Femenino,6.2695269,-75.5599052,5.26104590477241,5-7 KM,10,0,0,2384.8952075135,0,124014.550790702
uzoj0frp9d9lm2xqsb6uzoj01sb6i47v,Medellín,3,24,0,0,0,1,0,0,0,1,Tren,,18,Bus o colectivo,,,20,,,,,,,,,,,10000,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,0,Alimentador de sistema masivo,,A pie o caminata,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Es el medio de transporte mas económico,"La salud, es muy dificil mantener el distanciamiento y cumplir con los protocolos de seguridad en un medio de transporte público",C,Femenino,6.2872797,-75.5666283,9.1374686621287,7-15 KM,2,0,1,515.353232544058,0,26798.368092291
uzz1wnesxhgpocyuzz1wss1f180ru6zm,Envigado,4,50,1,1,1,1,1,0,0,1,Tren,,45,Tren,,,15,Gasolina,,1400,,,,,,,,10000,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,0,0,Taxi,,A pie o caminata,,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,"Salud, ejercicio físico, factores ambientales",ninguna,C,Femenino,6.1562584,-75.588547,5.65201829922852,5-7 KM,10,0,1,1593.86916038244,0,82881.196339887
v0gccaztoikjzpu5v0gcin2c7gb3wlrf,Medellín,3,40,0,0,0,0,0,0,0,1,Carro compartido pasajero,1,30,No utilizo otros medios de transporte,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,0,0,Taxi,,A pie o caminata,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,no,no,C,Femenino,6.2119907,-75.6023086,1.70813706284829,1-5 KM,9,0,1,0,0,0
v13qn15lhufumdsciyv13qn12s1ik6lw,Medellín,3,40,1,1,1,1,1,0,0,1,Taxi,,15,Tranvia,,,20,Gasolina,,1600,0,0,,,,,,16000,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,efectividad en mi labor,1,,Taxi,,No requiero desplazarme,,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,"facilidad, disfrutar la ruta y ayuda al medio ambiente","aglomeraciones, y tiempos de espera para tomar el transporte",D,Masculino,6.1960854,-75.5839879,5.78675581837464,5-7 KM,10,0,1,14936.449556615,0,776695.376943982
v28wi8nxzcwlnjz2sweyv28wi8wi4nwp,Medellín,6,36,1,1,1,1,1,0,0,1,Carro propio uso individual,,45,Carro compartido pasajero,,2,30,Gasolina,,1000,120000,2007,250000,130000,1000000,2000000,8000000,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,,1,,Taxi,,No requiero desplazarme,,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,"Ambiental, salud, la ciclorutas dans eguridad, tiempo",Economico,A,Femenino,6.199661,-75.567373,2.84251441617163,1-5 KM,10,0,1,5804.36480467824,0,301826.969843268
v2r46q5tll5bu80yygv3ylv2r46qu4ml,Medellín,6,40,1,1,1,1,1,0,0,0,Taxi,,30,Carro propio uso individual,,,30,Gasolina,,2000,60000,2016,,,,,,24000,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,"Mayor productividad, estar cerca de la familia, mejor alimentacion, ahorro economico en alimentacion,",1,,Taxi,,A pie o caminata,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,vivo muy arriba en el poblado. No es facil esa esas alternativas,geografia,A,Masculino,6.2020878,-75.5651908,2.67159923940568,1-5 KM,10,0,0,6895.7821147674,0,358580.669967905
v3bsy8z5p0qcjd0pldfv3b0hyl5m444z,Medellín,4,51,1,1,1,1,1,1,1,0,A pie o caminata,,15,No utilizo otros medios de transporte,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,0,0,Taxi,,A pie o caminata,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no,no,B,Masculino,6.2453009,-75.5612615,0.457948315515002,<1 KM,10,0,0,0,0,0
v4x3o39mi4ouk2if7v4x3o3cb0r965zt,La Estrella,3,54,0,0,0,0,0,0,0,0,Bus o colectivo,,75,Bus o colectivo,,,75,,,,,,,,,,,4600,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,Evitar contacto físico y directo con las personas aledañas,0,0,Bus o colectivo,,No requiero desplazarme,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Que haya más responsabilidad y seguridad con el covid19 y ambiental,Que continúe la pandemia y no mejore el medio ambiente,D,Femenino,6.1558958,-75.6419373,12.933529395572,7-15 KM,10,0,0,0,0,0
v55equ4krz926vwcv55jjjmu7f8arj5r,Medellín,5,27,0,0,0,0,0,0,0,1,Transporte integrado,,60,Taxi,,,25,Gasolina,,1600,0,0,,,,,,10000,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,Taxi,,Taxi,,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,A,Femenino,6.2695246,-75.5937114,5.42647723166107,5-7 KM,9,0,1,0,0,0
v6rlyxo9e42wujcanf2ibxfv6rlyx2lc,Medellín,3,28,1,1,1,1,1,0,0,1,Alimentador de sistema masivo,,45,No utilizo otros medios de transporte,,,,,,,,,,,,,,5000,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,,1,,Taxi,,No requiero desplazarme,,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,A,Femenino,6.2837551,-75.5550555,6.92340207810607,5-7 KM,10,0,1,2274.24724495363,0,118260.856737589
v7yg7lus40sw8swxv7yg7lw3z1dqu47u,Medellín,4,42,1,1,1,1,1,0,0,1,Bus o colectivo,,60,Bus o colectivo,,,90,Gasolina,,1600,0,0,,,,,,9600,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,Cuidado del grupo familiar,1,,Transporte empresarial,,A pie o caminata,,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,Clases practicas del uso adecuado de la bicicleta en las vìas publicas,Temor a ser atropellado,C,Femenino,6.2479384,-75.6112819,5.19772136453413,5-7 KM,10,0,1,1707.38364751481,0,88783.9496707702
v86jbkn09k3ov2dv86jdd3384vfc67g2,Bello,3,44,1,1,1,1,1,0,0,0,Tren,,30,Bus o colectivo,,,30,,,,,,,,,,,10000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,reducción de la huella de carbono,1,,Taxi,,Alimentador de sistema masivo,,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,reducción de la huella de carbono personal,ausencia de vias seguras para bicicletas desde mi casa al lugar de trabajo,C,Masculino,6.3238022,-75.5583695,13.2768393329155,7-15 KM,10,0,0,3744.06869188218,0,194691.571977873
v90zi2f547mnmot3y13v90zi2fft9rbd,Medellín,6,28,1,1,1,1,1,0,0,1,Bus o colectivo,,65,Taxi,,,35,,,,,,,,,,,18000,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,"Son muchas la verdad, algunas son: 1. mejora mi calidad de vida al ahorrarme tiempos de desplazamiento al trabajo.2. puedo compartir más con mis seres queridos por ejemplo puedo almorzar con mis papás (vivo con ellos) antes del COVID nunca almorzaba con ellos. 3. mejora mi calidad de vida al permitirme cocinar mis alimentos frescos en casa y no almorzar en la calle. 4. mejora mi calidad de vida pues ahorrro bastante dinero en transporte y alimentación.",0,0,Taxi,,A pie o caminata,,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,"Transporte público por ahora no, prefiero evitar riesgo de contagia. Bicicleta si me encanta !",Bicicletas compartidas de la empresa me parece genial pero en este momento no me parece debido al riesgo de contagio.,A,Masculino,6.1940666,-75.560696,3.68434568102969,1-5 KM,10,0,1,1210.25948226175,0,62933.493077611
v9569canblowblv8yv9569cvebadxmk9,Medellín,3,47,0,0,0,0,0,0,0,0,Bicicleta mecanica,,20,Bus o colectivo,,,10,Gasolina,,1600,25000,2018,,,,,,6000,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,no,0,0,Uber o similares,,Carro propio uso individual,,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,bicicleta por cercania,no,C,Masculino,6.2202977,-75.598193,1.85090570696082,1-5 KM,10,0,0,0,0,0
